userId,movieId,rating,pred_rating
607,1732,3.5,3.49
607,1747,3.5,3.21
607,1748,3.5,3.49
607,1777,3.5,3.76
607,1784,3.5,3.73
607,1907,4.0,4.06
607,1917,3.0,3.24
607,1923,4.0,3.68
607,1954,4.0,4.01
607,1961,3.5,3.96
607,1967,4.5,3.94
607,1968,3.5,4.04
607,2000,4.0,3.91
607,2003,3.5,3.66
607,2005,4.0,4.1
607,2006,4.0,3.55
607,2011,3.5,3.98
607,2012,4.0,3.77
607,2019,4.5,4.11
607,2021,4.0,3.66
607,2054,3.5,3.31
607,2058,4.0,3.79
607,2072,3.5,3.54
607,2083,4.5,3.95
607,2100,3.5,3.25
607,2108,3.0,3.34
607,2109,3.5,3.7
607,2115,4.5,4.15
607,2139,3.5,3.24
607,2140,3.0,3.82
607,2161,3.5,3.61
607,2167,4.0,3.73
607,2174,3.5,3.4
607,2193,4.5,3.84
607,2194,4.0,3.95
607,2231,4.5,3.8
607,2268,3.5,3.89
607,2273,3.0,3.83
607,2278,4.5,4.26
607,2294,3.5,3.4
607,2302,3.5,3.36
607,2353,4.0,3.95
607,2355,4.0,3.59
607,2371,4.0,4.01
607,2393,3.5,3.63
607,2396,3.5,3.71
607,2406,4.0,3.82
607,2407,1.0,3.22
607,2408,3.5,2.95
607,2424,2.0,3.41
607,2470,4.0,3.71
607,2490,4.5,4.27
607,2501,5.0,3.71
607,2502,4.5,4.09
607,2539,3.5,3.26
607,2542,4.5,4.62
607,2571,4.5,4.29
607,2605,2.5,3.54
607,2617,4.0,3.5
607,2628,3.5,3.94
607,2640,4.0,3.71
607,2683,4.0,3.94
607,2699,3.5,3.39
607,2700,4.0,3.95
607,2701,2.5,2.4
607,2706,4.0,3.82
607,2710,4.0,3.05
607,2716,3.5,3.91
607,2717,2.5,3.26
607,2723,4.0,3.31
607,2762,4.0,3.87
607,2763,4.5,3.62
607,2791,3.5,3.71
607,2797,3.0,3.84
607,2804,4.0,4.01
607,2819,3.5,3.91
607,2916,3.5,3.88
607,2918,3.5,4.13
607,2926,0.5,3.3
607,2944,4.0,3.61
607,2947,4.0,4.1
607,2959,4.5,4.23
607,2985,3.5,3.81
607,2987,3.0,3.84
607,3033,4.0,4.06
607,3052,3.5,3.64
607,3082,4.0,3.93
607,3098,4.5,3.87
607,3114,4.0,3.9
607,3146,3.0,3.0
607,3147,5.0,3.92
607,3210,3.5,3.55
607,3253,3.5,3.38
607,3255,0.5,3.42
607,3256,4.0,4.13
607,3301,4.0,3.81
607,3360,4.0,3.9
607,3396,4.0,3.83
607,3397,4.0,3.58
607,3408,3.0,3.62
607,3421,4.0,3.89
607,3448,4.0,4.12
607,3499,3.5,3.8
607,3527,3.5,3.74
607,3578,4.5,4.18
607,3617,3.5,3.61
607,3623,3.5,3.23
607,3681,4.0,4.17
607,3702,4.0,3.81
607,3735,3.5,4.08
607,3751,4.0,3.43
607,3763,2.0,3.15
607,3793,4.5,4.13
607,3809,3.5,3.42
607,3868,3.5,3.61
607,3896,4.5,4.55
607,3911,3.5,3.65
607,3948,3.5,3.7
607,3977,4.0,3.26
607,3994,3.5,3.23
607,3996,4.0,3.87
607,4011,4.5,4.52
607,4016,3.5,4.0
607,4018,3.0,3.0
607,4022,4.0,3.4
607,4027,4.5,3.9
607,4085,3.0,3.66
607,4105,3.5,3.68
607,4128,4.0,4.37
607,4161,4.0,3.79
607,4226,4.5,4.01
607,4306,4.5,4.05
607,4321,3.5,3.99
607,4344,3.0,3.26
607,4489,3.0,3.7
607,4499,4.5,4.32
607,4544,3.0,2.8
607,4557,3.5,4.17
607,4623,4.0,3.99
607,4816,3.5,3.49
607,4844,3.5,2.99
607,4886,4.5,4.04
607,4896,4.5,4.09
607,4901,4.5,3.41
607,4963,4.5,4.09
607,4975,1.5,2.75
607,4979,3.5,3.58
607,4980,1.5,2.59
607,4993,4.5,4.57
607,5064,4.0,4.4
607,5103,3.0,3.96
607,5218,4.0,3.5
607,5254,3.5,3.55
607,5299,4.0,3.32
607,5309,2.5,2.5
607,5349,4.5,3.9
607,5378,3.5,4.17
607,5388,3.5,3.41
607,5418,4.5,4.06
607,5444,4.0,3.92
607,5445,4.0,3.92
607,5459,3.5,3.52
607,5464,4.5,3.86
607,5507,2.5,3.38
607,5574,4.0,3.75
607,5816,4.5,4.14
607,5872,4.0,3.65
607,5903,4.0,4.07
607,5944,4.0,3.27
607,5952,4.5,4.6
607,5989,4.0,3.94
607,6005,4.0,4.02
607,6157,2.5,3.1
607,6188,4.0,3.31
607,6218,3.5,3.19
607,6333,4.5,4.33
607,6365,4.0,3.83
607,6377,4.5,3.79
607,6378,4.5,3.89
607,6539,5.0,4.15
607,6659,3.5,4.19
607,6709,3.5,3.63
607,6753,4.5,3.28
607,6807,4.5,4.21
607,6863,3.5,3.93
607,6870,3.5,3.55
607,6874,4.5,3.75
607,6936,4.5,3.89
607,6947,4.0,3.78
607,6979,3.5,3.95
607,7000,3.5,3.35
607,7090,5.0,3.95
607,7143,4.0,3.86
607,7153,4.5,4.59
607,7156,3.5,4.06
607,7317,4.0,4.07
607,7324,4.5,3.95
607,7373,4.5,3.94
607,7438,4.5,3.85
607,7445,4.0,3.62
607,8360,4.0,3.95
607,8368,4.5,4.11
607,8371,3.5,3.28
607,8376,0.5,2.99
607,8633,3.5,3.5
607,8636,4.5,3.96
607,8641,3.0,3.82
607,8644,4.0,3.49
607,8665,4.0,3.95
607,8781,4.0,3.58
607,8798,4.0,3.9
607,8807,4.0,4.09
607,8961,4.5,4.03
607,8984,3.5,3.54
607,26555,4.0,3.93
607,30793,3.5,3.52
607,30812,2.5,3.67
607,31696,3.5,3.67
607,32587,5.0,3.89
607,33004,4.0,3.77
607,33166,3.5,3.84
607,33493,4.5,4.54
607,33679,4.0,3.83
607,33794,5.0,4.25
607,34162,3.5,3.9
607,34405,5.0,4.54
607,36519,3.0,3.02
607,38038,4.0,3.48
607,40815,4.0,4.22
607,41566,2.5,3.52
619,21,3.0,3.69
619,31,3.0,3.32
619,47,4.0,4.65
619,111,5.0,4.25
619,150,5.0,4.25
619,153,2.0,2.3
619,160,3.0,2.26
619,161,4.0,4.02
619,165,3.0,3.7
619,172,3.0,2.65
619,173,2.0,2.14
619,196,4.0,2.71
619,204,3.0,2.74
619,208,3.0,2.72
619,225,2.0,2.89
619,237,4.0,3.55
619,252,3.0,2.84
619,253,3.0,3.28
619,256,3.0,2.62
619,276,3.0,2.22
619,288,3.0,3.27
619,293,4.0,4.4
619,296,5.0,4.57
619,300,3.0,3.72
619,315,1.0,2.42
619,316,3.0,3.56
619,329,3.0,3.5
619,337,5.0,4.08
619,349,4.0,3.78
619,380,4.0,3.76
619,410,2.0,2.76
619,432,3.0,2.48
619,434,3.0,2.97
619,553,4.0,3.91
619,588,5.0,3.68
619,590,4.0,4.31
619,592,3.0,3.57
619,595,3.0,3.55
639,11,4.0,3.75
639,24,3.0,3.33
639,31,3.0,3.12
639,39,4.0,3.93
639,46,3.0,3.22
639,47,3.0,3.71
639,111,5.0,3.96
639,150,4.0,3.83
639,151,4.0,4.29
639,160,2.0,2.23
639,161,4.0,3.48
639,165,3.0,3.26
639,170,3.0,3.01
639,185,2.0,3.15
639,191,3.0,2.84
639,193,3.0,2.61
639,196,3.0,2.81
639,198,2.0,2.99
639,208,3.0,2.58
639,225,4.0,2.93
639,231,3.0,2.94
639,246,5.0,4.27
639,280,4.0,3.97
639,282,4.0,3.54
639,288,3.0,3.23
639,292,3.0,3.12
639,296,4.0,4.16
639,299,4.0,3.43
639,300,4.0,3.81
639,318,5.0,4.5
639,329,3.0,2.7
639,344,3.0,2.5
639,350,3.0,3.23
639,364,3.0,3.84
639,371,4.0,3.53
639,380,3.0,3.3
639,381,3.0,3.39
639,410,4.0,3.32
639,427,3.0,2.35
639,432,3.0,2.27
639,440,4.0,3.73
639,454,3.0,3.23
639,515,4.0,4.03
639,553,2.0,2.97
639,588,3.0,3.63
639,590,4.0,3.45
639,592,2.0,3.19
639,593,4.0,4.12
639,595,3.0,3.99
639,736,3.0,3.25
641,1,4.0,4.45
641,2,4.0,3.92
641,3,3.0,3.45
641,5,4.0,3.64
641,6,4.0,4.22
641,7,4.0,3.9
641,10,3.0,3.91
641,11,4.0,4.23
641,19,3.0,3.09
641,22,4.0,3.68
641,27,4.0,3.81
641,31,4.0,3.91
641,32,4.0,4.4
641,36,4.0,4.41
641,39,5.0,4.11
641,46,4.0,3.73
641,52,4.0,4.0
641,61,4.0,4.02
641,62,4.0,4.18
641,64,3.0,3.12
641,74,4.0,3.43
641,79,3.0,3.07
641,94,4.0,3.71
641,95,3.0,3.54
641,102,3.0,2.89
641,113,3.0,3.05
641,116,5.0,5.0
641,135,3.0,3.08
641,140,4.0,3.89
641,141,5.0,3.99
641,150,4.0,4.41
641,153,3.0,3.37
641,165,4.0,3.87
641,185,4.0,3.67
641,186,3.0,3.41
641,196,3.0,3.38
641,203,3.0,3.93
641,204,3.0,3.52
641,207,3.0,3.95
641,208,3.0,3.31
641,216,2.0,3.66
641,218,4.0,4.23
641,219,4.0,4.48
641,224,4.0,4.25
641,231,5.0,3.56
641,236,4.0,3.88
641,252,4.0,3.61
641,253,4.0,3.85
641,261,5.0,4.32
641,262,5.0,4.53
641,277,3.0,3.61
641,282,4.0,3.85
641,289,4.0,3.87
641,292,4.0,3.9
641,296,3.0,4.64
641,300,4.0,4.18
641,317,3.0,3.36
641,318,5.0,5.0
641,337,4.0,4.31
641,339,5.0,3.99
641,342,4.0,3.89
641,344,5.0,3.33
641,345,5.0,4.18
641,349,4.0,4.28
641,350,4.0,3.9
641,351,4.0,3.49
641,356,5.0,4.63
641,357,5.0,4.3
641,361,3.0,3.73
641,364,4.0,4.31
641,367,3.0,3.61
641,370,3.0,3.58
641,372,4.0,3.43
641,377,5.0,4.09
641,380,4.0,3.88
641,410,4.0,3.66
641,432,3.0,2.97
641,434,3.0,3.66
641,435,3.0,3.11
641,440,5.0,4.2
641,454,3.0,3.93
641,457,4.0,4.46
641,466,3.0,3.66
641,474,5.0,4.38
641,475,4.0,4.75
641,480,4.0,4.21
641,494,3.0,3.79
641,500,5.0,4.08
641,514,3.0,4.2
641,536,4.0,3.74
641,539,5.0,3.95
641,543,3.0,3.71
641,562,5.0,4.42
641,585,3.0,3.47
641,587,4.0,3.9
641,588,4.0,4.18
641,589,4.0,4.33
641,590,3.0,4.22
641,592,3.0,3.8
641,593,5.0,4.65
641,597,4.0,3.9
641,627,3.0,3.52
641,628,4.0,4.32
641,638,4.0,4.03
641,647,4.0,4.07
641,705,4.0,3.72
641,708,4.0,3.95
641,724,3.0,3.5
641,733,3.0,4.14
641,736,5.0,3.74
641,780,5.0,4.0
641,786,4.0,3.7
641,802,4.0,3.93
641,804,3.0,3.66
641,805,5.0,4.19
641,830,3.0,3.4
641,832,5.0,4.23
641,837,4.0,4.14
641,838,5.0,4.49
641,852,4.0,3.88
641,986,3.0,4.15
641,1028,4.0,4.43
641,1032,4.0,4.19
641,1042,3.0,3.89
641,1057,5.0,3.78
641,1059,5.0,3.98
641,1061,4.0,4.0
641,1073,4.0,4.27
641,1183,5.0,4.19
641,1366,5.0,4.37
641,1380,5.0,4.12
641,1381,3.0,3.16
641,1391,3.0,3.39
641,1407,5.0,3.87
641,1416,4.0,3.62
19,1,3.0,3.72
19,2,3.0,3.06
19,3,3.0,2.39
19,4,3.0,2.93
19,6,3.0,3.7
19,7,3.0,2.84
19,9,3.0,2.94
19,10,3.0,3.05
19,11,3.0,3.28
19,14,5.0,3.94
19,16,5.0,3.92
19,21,3.0,3.62
19,22,3.0,2.53
19,23,1.0,2.05
19,25,3.0,4.08
19,29,3.0,4.11
19,32,3.0,4.05
19,34,4.0,3.74
19,35,3.0,3.71
19,36,3.0,3.83
19,39,3.0,3.68
19,42,3.0,2.66
19,45,3.0,3.77
19,47,5.0,4.11
19,48,3.0,2.59
19,50,4.0,4.32
19,52,3.0,3.53
19,57,3.0,3.12
19,58,3.0,4.15
19,63,3.0,2.79
19,64,2.0,2.52
19,70,4.0,3.08
19,74,3.0,2.64
19,89,3.0,3.04
19,94,3.0,3.1
19,95,3.0,2.56
19,101,3.0,4.06
19,105,3.0,3.16
19,110,3.0,3.52
19,111,5.0,4.32
19,112,3.0,3.35
19,122,3.0,2.96
19,125,3.0,3.56
19,141,3.0,3.12
19,145,4.0,3.18
19,150,3.0,3.68
19,153,3.0,2.59
19,154,4.0,4.12
19,159,4.0,3.96
19,160,4.0,1.92
19,162,5.0,4.22
19,165,3.0,3.19
19,166,2.0,2.83
19,172,1.0,2.16
19,176,4.0,4.33
19,177,2.0,2.11
19,179,2.0,2.47
19,180,3.0,2.96
19,194,4.0,4.46
19,196,3.0,2.64
19,198,3.0,2.91
19,202,3.0,3.7
19,206,3.0,3.77
19,208,3.0,2.17
19,209,2.0,2.6
19,215,3.0,3.54
19,223,4.0,3.56
19,229,4.0,3.97
19,230,5.0,3.81
19,231,3.0,3.23
19,235,3.0,3.9
19,246,4.0,4.33
19,247,4.0,4.0
19,249,3.0,3.37
19,253,3.0,3.11
19,260,4.0,3.74
19,261,4.0,3.59
19,262,5.0,3.77
19,266,1.0,3.33
19,269,3.0,3.42
19,276,1.0,1.96
19,281,3.0,3.82
19,283,3.0,3.13
19,288,5.0,3.75
19,292,4.0,2.92
19,293,4.0,4.19
19,296,5.0,4.54
19,300,3.0,4.01
19,306,5.0,4.42
19,307,5.0,4.34
19,308,5.0,4.71
19,316,3.0,2.51
19,318,4.0,4.51
19,326,5.0,4.27
19,328,4.0,3.44
19,329,3.0,2.25
19,332,3.0,3.04
19,333,3.0,3.07
19,334,4.0,3.0
19,337,3.0,4.01
19,339,4.0,3.38
19,340,3.0,3.31
19,344,3.0,2.66
19,345,3.0,3.57
19,346,3.0,3.11
19,348,4.0,3.58
19,349,3.0,3.53
19,350,3.0,2.99
19,353,3.0,3.47
19,354,3.0,3.32
19,356,5.0,3.86
19,357,5.0,3.86
19,361,4.0,3.0
19,364,3.0,3.54
19,366,3.0,3.16
19,367,3.0,2.86
19,369,3.0,3.3
19,371,3.0,3.2
19,372,1.0,3.01
19,373,4.0,3.77
19,376,3.0,3.03
19,377,3.0,3.42
19,380,3.0,3.18
19,382,3.0,3.04
19,383,3.0,3.02
19,407,3.0,2.67
19,412,3.0,3.3
19,423,3.0,2.58
19,428,3.0,3.54
19,429,4.0,2.85
19,431,4.0,3.88
19,434,3.0,2.92
19,440,3.0,3.62
19,441,3.0,3.98
19,445,3.0,3.18
19,448,3.0,3.31
19,450,3.0,3.13
19,451,3.0,3.07
19,454,3.0,2.95
19,456,4.0,3.78
19,457,4.0,3.8
19,464,4.0,3.67
19,465,5.0,4.12
19,468,4.0,3.46
19,471,3.0,3.63
19,474,3.0,3.67
19,475,3.0,4.2
19,479,2.0,2.44
19,480,4.0,3.46
19,481,1.0,2.92
19,482,2.0,2.64
19,485,1.0,2.5
19,491,3.0,3.18
19,493,4.0,3.43
19,494,3.0,2.84
19,500,3.0,3.3
19,501,5.0,3.77
19,504,3.0,3.01
19,507,3.0,3.09
19,508,3.0,3.53
19,509,4.0,3.73
19,513,1.0,1.66
19,515,5.0,4.52
19,517,2.0,2.16
19,519,1.0,1.53
19,520,3.0,2.96
19,522,3.0,2.83
19,527,4.0,4.38
19,529,3.0,3.88
19,531,5.0,3.78
19,534,5.0,4.39
19,535,4.0,3.91
19,537,3.0,2.5
19,541,4.0,4.21
19,547,4.0,3.21
19,550,3.0,3.27
19,551,4.0,3.69
19,555,3.0,4.1
19,562,3.0,3.67
19,580,1.0,1.5
19,586,3.0,2.84
19,588,3.0,3.32
19,589,3.0,3.75
19,590,3.0,3.4
19,592,4.0,3.09
19,593,3.0,4.33
19,594,4.0,3.57
19,595,5.0,3.54
19,596,5.0,3.76
19,597,3.0,3.2
19,599,4.0,3.64
19,608,5.0,4.54
19,610,4.0,3.09
19,612,3.0,3.17
19,628,3.0,3.53
19,648,3.0,3.35
19,653,3.0,2.42
19,661,4.0,3.77
19,662,3.0,3.34
19,663,4.0,3.43
19,674,4.0,3.02
19,703,3.0,3.11
19,724,3.0,3.08
19,733,3.0,3.21
19,736,3.0,2.75
19,748,3.0,3.12
19,780,3.0,2.79
19,784,3.0,2.66
19,785,3.0,3.51
19,786,3.0,2.69
19,788,3.0,2.96
19,799,3.0,3.21
19,800,3.0,4.07
19,802,3.0,2.96
19,805,3.0,3.18
19,858,5.0,4.54
19,880,2.0,2.83
19,891,3.0,2.53
19,898,5.0,4.32
19,902,3.0,3.57
19,903,4.0,4.3
19,904,5.0,4.43
19,908,4.0,4.41
19,911,5.0,4.09
19,912,3.0,4.44
19,913,5.0,4.44
19,914,3.0,3.77
19,915,4.0,3.8
19,916,5.0,3.86
19,917,4.0,3.93
19,920,4.0,3.9
19,923,5.0,4.32
19,924,4.0,4.3
19,928,5.0,4.31
19,929,4.0,3.86
19,930,4.0,4.19
19,931,3.0,3.45
19,933,3.0,4.01
19,940,4.0,4.13
19,950,4.0,4.2
19,951,5.0,4.1
19,953,5.0,4.03
19,954,4.0,4.21
19,955,4.0,4.23
19,965,4.0,3.85
19,966,4.0,3.91
19,968,5.0,4.06
19,969,5.0,4.54
19,982,4.0,3.64
19,1013,3.0,3.56
19,1019,4.0,3.56
19,1022,4.0,3.62
19,1023,4.0,3.91
19,1028,3.0,3.87
19,1029,5.0,3.94
19,1035,4.0,3.59
19,1036,4.0,3.74
19,1041,5.0,4.48
19,1042,3.0,3.09
19,1060,5.0,4.42
19,1061,3.0,3.18
19,1073,4.0,3.99
19,1077,3.0,3.97
19,1079,4.0,3.81
19,1080,3.0,3.93
19,1082,3.0,3.67
19,1084,4.0,3.95
19,1086,4.0,3.97
19,1088,3.0,3.32
19,1089,4.0,4.2
19,1090,4.0,3.66
19,1091,3.0,2.82
19,1092,1.0,2.93
19,1093,3.0,3.5
19,1094,4.0,4.03
19,1095,5.0,4.04
19,1097,5.0,3.74
19,1101,3.0,2.78
19,1103,4.0,3.81
19,1104,4.0,3.85
19,1124,3.0,3.27
19,1126,3.0,2.86
19,1127,3.0,3.07
19,1128,4.0,3.17
19,1129,3.0,3.4
19,1130,4.0,3.59
19,1136,5.0,4.01
19,1148,4.0,4.19
19,1161,3.0,3.86
19,1171,3.0,3.74
19,1175,3.0,4.01
19,1176,4.0,3.62
19,1178,5.0,4.63
19,1179,5.0,3.82
19,1183,3.0,3.5
19,1185,4.0,3.74
19,1193,4.0,4.41
19,1196,5.0,3.67
19,1197,3.0,4.04
19,1198,4.0,3.88
19,1199,4.0,4.03
19,1200,4.0,3.95
19,1201,4.0,4.0
19,1203,4.0,4.32
19,1204,4.0,4.1
19,1206,4.0,4.37
19,1207,5.0,4.38
19,1208,5.0,4.2
19,1210,4.0,3.49
19,1211,5.0,4.63
19,1212,4.0,4.24
19,1213,5.0,4.14
19,1214,4.0,4.03
19,1215,4.0,3.27
19,1216,2.0,2.52
19,1217,5.0,4.56
19,1218,4.0,4.24
19,1219,5.0,4.41
19,1220,5.0,3.97
19,1221,5.0,4.2
19,1222,5.0,4.22
19,1225,5.0,4.28
19,1227,3.0,3.84
19,1228,5.0,4.21
19,1230,4.0,4.33
19,1231,5.0,4.0
19,1233,4.0,4.07
19,1237,4.0,4.13
19,1238,5.0,4.16
19,1240,4.0,3.65
19,1242,5.0,3.47
19,1244,4.0,3.99
19,1246,3.0,3.67
19,1247,3.0,4.44
19,1248,4.0,4.13
19,1249,4.0,4.07
19,1250,4.0,4.28
19,1252,4.0,4.58
19,1253,4.0,3.59
19,1254,5.0,4.43
19,1257,5.0,4.43
19,1258,5.0,4.32
19,1259,3.0,4.1
19,1260,5.0,4.31
19,1261,5.0,3.54
19,1262,4.0,3.88
19,1263,4.0,3.93
19,1265,4.0,4.05
19,1266,4.0,3.53
19,1267,4.0,4.25
19,1268,3.0,3.67
19,1269,4.0,3.77
19,1270,5.0,3.86
19,1271,3.0,3.85
19,1272,3.0,3.94
19,1274,4.0,3.65
19,1275,3.0,2.54
19,1276,4.0,4.27
19,1278,4.0,4.46
19,1282,4.0,3.77
19,1283,4.0,4.19
19,1284,4.0,4.03
19,1285,3.0,3.79
19,1286,4.0,4.0
19,1287,4.0,3.88
19,1288,5.0,4.28
19,1290,3.0,3.83
19,1291,3.0,3.75
19,1292,4.0,3.82
19,1297,4.0,3.58
19,1298,1.0,3.81
19,1299,4.0,4.45
19,1302,3.0,3.59
19,1304,3.0,3.89
19,1306,3.0,3.46
19,1307,3.0,3.8
19,1320,3.0,3.02
19,1321,3.0,3.65
19,1327,3.0,2.84
19,1332,2.0,2.71
19,1333,4.0,3.98
19,1334,3.0,2.96
19,1336,3.0,3.1
19,1339,3.0,3.32
19,1342,3.0,3.24
19,1343,4.0,3.76
19,1344,5.0,3.95
19,1345,4.0,3.91
19,1347,3.0,3.58
19,1348,5.0,3.77
19,1350,3.0,3.54
19,1354,5.0,3.48
19,1356,3.0,2.67
19,1357,4.0,4.06
19,1370,4.0,3.33
19,1371,4.0,2.56
19,1372,2.0,2.19
19,1373,3.0,2.89
19,1374,3.0,3.27
19,1375,4.0,2.89
19,1376,3.0,2.6
19,1377,3.0,2.85
19,1378,2.0,2.72
19,1381,3.0,2.56
19,1382,1.0,1.41
19,1385,3.0,3.54
19,1387,5.0,3.91
19,1388,1.0,2.53
19,1389,1.0,1.42
19,1391,2.0,2.93
19,1393,3.0,3.44
19,1394,5.0,4.07
19,1396,3.0,3.39
19,1405,3.0,3.17
19,1408,3.0,3.11
19,1441,3.0,3.57
19,2019,3.0,4.35
19,4970,4.0,3.92
35,24,2.5,2.2
35,247,3.0,2.35
35,724,2.0,2.12
35,914,1.5,2.33
35,1029,1.5,2.15
35,1047,1.5,2.07
35,1188,0.5,2.13
35,1249,2.5,2.73
35,1267,1.0,2.46
35,2105,3.5,2.13
35,2278,4.0,2.33
35,2289,3.5,2.16
35,2336,2.0,2.4
35,2968,0.5,2.24
35,3072,5.0,2.91
61,2,3.5,3.41
61,34,2.0,2.9
61,48,2.5,2.58
61,50,5.0,4.2
61,104,4.0,3.87
61,158,1.5,1.72
61,231,4.0,4.03
61,364,3.5,3.55
61,500,4.0,3.24
61,551,1.5,3.07
61,585,3.5,2.28
61,586,3.0,3.6
61,587,5.0,3.12
61,588,3.0,3.09
61,592,5.0,3.72
61,593,3.0,4.29
61,594,3.5,2.51
61,595,2.5,2.95
61,596,2.0,2.5
61,616,1.5,2.7
61,661,2.5,3.37
61,673,2.0,1.59
61,801,2.5,2.47
61,919,3.0,3.28
61,953,3.5,4.02
61,1010,3.0,3.01
61,1022,3.0,3.4
61,1028,3.5,3.04
61,1029,2.5,3.22
61,1035,4.0,3.36
61,1059,3.0,3.14
61,1073,2.0,3.04
61,1097,3.5,3.87
61,1136,5.0,4.14
61,1197,5.0,3.68
61,1207,2.5,3.74
61,1220,3.5,3.18
61,1367,2.5,2.45
61,1380,3.5,3.39
61,1500,4.5,3.47
61,1580,3.5,3.66
61,1777,2.0,3.34
61,1907,4.0,3.79
61,1954,2.0,3.74
61,1968,5.0,4.15
61,2018,2.5,2.75
61,2054,2.5,2.79
61,2078,1.5,3.59
61,2080,2.5,2.83
61,2081,3.5,3.32
61,2085,2.5,2.88
61,2087,3.0,3.26
61,2123,2.5,3.16
61,2144,3.0,4.3
61,2161,2.0,3.25
61,2174,2.0,3.4
61,2273,3.0,3.52
61,2300,5.0,3.81
61,2355,3.5,3.11
61,2384,2.0,1.16
61,2502,5.0,4.5
61,2571,4.0,4.29
61,2572,4.0,4.04
61,2716,3.0,3.65
61,2761,3.0,3.23
61,2857,4.0,4.07
61,2918,4.5,4.43
61,2953,3.0,2.97
61,3668,2.5,2.66
61,3751,1.5,2.94
61,3988,3.0,3.37
61,4016,1.5,2.99
61,4025,2.5,2.69
61,4232,3.5,2.69
61,4246,3.5,3.5
61,4306,3.5,3.64
61,4333,5.0,4.56
61,4701,2.5,3.36
61,4886,3.0,3.94
61,4890,3.5,3.73
61,4896,3.0,3.38
61,4993,5.0,4.68
61,5299,3.5,3.0
61,5444,1.0,3.07
61,5449,3.5,3.06
61,5459,3.0,3.4
61,5481,1.5,2.86
61,5618,5.0,3.3
61,5693,3.5,3.44
61,5816,3.0,3.18
61,5952,5.0,4.83
61,5971,5.0,4.38
61,6218,2.5,2.51
61,6350,5.0,3.76
61,6373,3.5,3.17
61,6377,3.0,3.36
61,6743,2.5,2.68
61,6863,4.5,3.19
61,6936,3.0,2.85
61,7004,4.0,3.2
61,7153,5.0,4.61
61,7161,2.0,1.94
61,7451,4.0,3.99
61,8360,2.0,3.71
61,8368,2.5,3.46
61,8376,0.5,3.07
61,8464,3.0,3.05
61,8544,3.5,3.55
61,8961,4.0,3.35
61,8970,2.5,3.32
61,26662,5.0,4.46
61,27706,3.5,2.9
61,30793,1.5,2.32
61,33004,2.0,3.34
61,33615,2.5,3.36
61,33660,2.0,3.0
61,33679,4.0,3.85
61,33794,5.0,4.56
61,34150,2.5,2.97
61,34162,4.0,3.34
61,40629,3.0,2.72
61,40815,4.0,3.58
61,41566,2.5,2.01
61,44191,5.0,3.67
61,44195,4.5,3.51
61,45431,1.0,2.25
61,45517,2.5,2.84
61,45720,4.0,2.96
61,45722,3.5,3.05
61,46578,5.0,2.83
61,46970,4.0,3.5
61,46972,4.0,3.9
61,46976,3.5,3.55
61,47610,2.5,3.24
61,48394,4.5,3.31
61,48780,5.0,4.47
61,50872,4.0,3.8
61,52973,4.5,3.91
61,53121,3.0,3.52
61,53125,1.0,1.73
61,53322,4.0,3.79
61,53464,2.5,2.73
61,53996,5.0,4.22
61,54001,2.5,3.13
61,54272,2.5,2.64
61,55566,4.0,4.01
61,55830,2.5,2.58
61,56030,3.5,3.52
61,56171,4.0,4.12
61,56174,4.5,3.18
61,56367,4.5,3.61
61,56757,3.0,2.88
61,57640,2.5,3.38
61,57669,4.5,3.21
61,58025,3.0,2.47
61,58559,5.0,4.78
61,58998,5.0,3.44
61,59315,4.0,4.38
61,60069,5.0,3.96
61,60074,3.0,2.97
61,60126,4.0,3.43
99,1,4.0,3.84
99,2,2.0,2.95
99,17,3.0,4.23
99,28,3.0,3.21
99,39,4.0,3.77
99,47,1.0,2.54
99,50,4.0,3.68
99,105,3.0,3.39
99,110,3.0,3.0
99,154,3.0,3.27
99,160,2.0,1.61
99,170,2.0,2.1
99,208,2.0,1.95
99,296,3.0,3.6
99,316,1.0,1.28
99,318,5.0,4.22
99,356,5.0,3.46
99,357,5.0,3.94
99,367,3.0,2.34
99,377,4.0,2.89
99,380,2.0,2.16
99,455,1.0,1.57
99,457,4.0,3.54
99,468,3.0,3.43
99,480,4.0,3.07
99,497,3.0,4.08
99,509,5.0,3.93
99,527,4.0,4.1
99,546,1.0,2.38
99,588,3.0,3.38
99,593,4.0,3.62
99,595,5.0,4.09
99,596,4.0,4.1
99,608,5.0,3.95
99,647,4.0,3.65
99,733,2.0,2.64
99,736,3.0,2.65
99,750,4.0,4.34
99,838,4.0,3.72
99,898,4.0,3.77
99,899,4.0,4.23
99,900,3.0,3.74
99,902,3.0,3.87
99,903,5.0,3.94
99,904,4.0,4.05
99,908,4.0,4.1
99,909,3.0,3.72
99,912,5.0,4.25
99,913,4.0,4.29
99,914,4.0,4.08
99,918,5.0,4.38
99,923,4.0,3.94
99,924,3.0,3.92
99,928,4.0,3.97
99,951,4.0,4.27
99,953,5.0,3.85
99,968,4.0,3.77
99,969,5.0,4.27
99,1012,4.0,3.49
99,1014,2.0,2.51
99,1016,2.0,2.78
99,1017,1.0,2.2
99,1019,2.0,3.2
99,1022,3.0,3.41
99,1025,2.0,2.44
99,1028,5.0,4.31
99,1029,3.0,3.94
99,1032,3.0,3.36
99,1035,3.0,3.93
99,1083,2.0,2.41
